Song Name,album,artist,release_date,length,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,time_signature,key,mode,uri,release_year,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfccs_mean_0,mfccs_std_0,mfccs_mean_1,mfccs_std_1,mfccs_mean_2,mfccs_std_2,mfccs_mean_3,mfccs_std_3,mfccs_mean_4,mfccs_std_4,mfccs_mean_5,mfccs_std_5,mfccs_mean_6,mfccs_std_6,mfccs_mean_7,mfccs_std_7,mfccs_mean_8,mfccs_std_8,mfccs_mean_9,mfccs_std_9,mfccs_mean_10,mfccs_std_10,mfccs_mean_11,mfccs_std_11,mfccs_mean_12,mfccs_std_12
Are You Gonna Go My Way,Are You Gonna Go My Way,Lenny Kravitz,3/9/1993,211933,72,0.00165,0.619,0.67,0.0109,0.331,-10.322,0.0353,129.269,0.777,4,11,0,spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,1993,0.3593964,0.35646448,0.4480822,0.46398267,0.59516716,0.5312173,0.4915105,0.49753618,0.45479026,0.39878452,0.3665751,0.4320665,0.26757815,0.24792962,0.2972425,0.27516422,0.32693928,0.28432834,0.27593726,0.31797314,0.2929493,0.28253776,0.25762096,0.29412198,-86.13813,77.317604,65.58231,19.924517,-11.312004,21.219614,41.402973,17.585257,-0.41589886,12.501924,8.981683,10.214307,3.8278186,10.5047245,4.9355707,8.511019,4.1886206,8.182213,10.853377,8.512191,-1.2351525,7.83868,-5.512467,7.917588,0.4632813,6.473855
ATM,KOD,J. Cole,4/20/2018,216726,57,0.115,0.772,0.498,0.0,0.0898,-7.661,0.649,81.817,0.351,4,8,1,spotify:track:2UciqgwVDwro0fev3MFbxJ,2018,0.37004912,0.3784585,0.42811096,0.44725534,0.43415293,0.42313868,0.40641674,0.39803806,0.40419722,0.409718,0.53038746,0.47874245,0.2984908,0.31772932,0.32232788,0.32577854,0.32372144,0.31777126,0.31743792,0.3136583,0.31902647,0.31306654,0.34350798,0.3269157,-297.3584,155.40636,72.78495,44.497597,22.449512,35.38087,13.687573,25.546959,3.0161388,19.352709,11.571982,16.604517,-6.0791874,15.563761,3.9355013,12.665694,-6.73529,12.890598,3.0323462,11.004767,-0.69486666,10.554872,0.3045805,9.669492,-2.6067643,9.227567
Atmosphere,Atmosphere,FISHER,8/11/2023,182857,74,0.00623,0.762,0.895,0.142,0.204,-4.562,0.0734,125.985,0.757,4,8,1,spotify:track:63HwAAXuSV2tzIUPoHOwZa,2023,0.28103045,0.30552426,0.45038676,0.5024006,0.36532634,0.3645351,0.42205235,0.64064884,0.5459335,0.39103448,0.32833308,0.27226967,0.25049445,0.26924896,0.30455,0.34406906,0.28425238,0.30849445,0.2834644,0.31444076,0.31891823,0.2947497,0.25741944,0.2198403,-41.672855,96.34814,69.03896,44.980347,4.864698,27.752213,22.90349,17.529747,4.5736437,17.818178,7.3565836,15.330831,-3.3759658,12.337253,3.643464,11.469859,-3.0904431,11.038137,4.174816,10.406543,-6.9338207,9.091341,-0.72141707,10.707191,-7.30423,9.268933
Automatic,BURN,VANNER,9/30/2024,187853,38,0.0646,0.795,0.883,0.0,0.122,-2.297,0.161,119.984,0.818,4,5,0,spotify:track:2nynjVyEYneNyGqV7fwvNv,2024,0.54375935,0.39977852,0.39619634,0.41736427,0.35282555,0.40799475,0.3694259,0.47470933,0.39646292,0.4141675,0.5219079,0.46509698,0.33538428,0.26290706,0.28101936,0.31752452,0.26143554,0.3192847,0.26118577,0.310489,0.2853925,0.28050876,0.31729087,0.26499352,-1.5617125,86.04763,69.57808,30.441893,1.5643095,25.870232,17.454266,15.836892,5.7351327,14.777407,7.4580045,12.893869,0.27416894,11.348056,6.863573,10.25371,-3.5490997,10.384245,5.7149925,11.290421,-2.2656503,8.426241,1.8935776,8.060108,-0.95352226,7.5124826
autumn,"goodnight, pt. II",demxntia,3/11/2022,146000,41,0.375,0.688,0.619,0.0,0.195,-8.001,0.0409,119.929,0.444,4,3,1,spotify:track:10tEYe2Rj3SExl0zS2HrDP,2022,0.31993547,0.23746207,0.35412097,0.37679112,0.31848988,0.447342,0.31256953,0.43916366,0.40755957,0.34195736,0.41021582,0.27501002,0.31143752,0.2182669,0.30116373,0.32082468,0.2530792,0.35196823,0.24219698,0.35484153,0.33209187,0.28085765,0.35687655,0.24600703,-114.974724,96.054955,98.93071,32.841965,13.901777,23.053175,-2.5613542,20.49996,-0.44978482,16.873262,2.4448814,14.396488,-6.9792776,13.52001,-0.4661535,12.63994,-13.10668,12.902935,-5.580434,12.691138,2.372379,11.169108,-0.45269588,11.06523,-5.343693,9.993514
Baby again..,USB,Fred again..,1/18/2022,319963,64,0.00355,0.847,0.724,0.00339,0.0731,-7.668,0.047,126.983,0.326,4,2,1,spotify:track:3yazrB5APUb26Mdwrri8t7,2022,0.35021645,0.33437106,0.49160975,0.46193233,0.3565329,0.35078612,0.40611482,0.6997711,0.62707883,0.50787973,0.457012,0.38649192,0.30039236,0.25753647,0.32117805,0.30518433,0.28404468,0.2945959,0.25267485,0.29933867,0.32045847,0.36412892,0.32785547,0.2799324,-97.91593,89.30336,59.75792,40.44437,22.928747,26.566965,23.532518,20.188917,5.06386,17.09465,9.85944,17.028095,-5.3084807,18.120487,2.8372297,16.48346,1.2944431,13.729547,7.3096724,13.663453,-8.128217,12.314384,2.713528,10.731276,-2.648497,10.0677395
Baby Powder,Division,Jenevieve,9/3/2021,176760,65,0.238,0.799,0.452,0.000133,0.0878,-7.641,0.0466,78.461,0.732,3,1,0,spotify:track:4Nw7kywWurWS6ceinn1cHK,2021,0.29122624,0.3542604,0.29608634,0.39529553,0.43735433,0.3456088,0.3997852,0.32249036,0.47858208,0.40506056,0.2818695,0.38250002,0.22706605,0.32140803,0.24511954,0.3076699,0.36242777,0.2993768,0.36026657,0.2577493,0.34251207,0.32628793,0.221134,0.34165174,-142.42642,92.52383,94.06783,44.806942,21.341463,31.579268,24.703278,20.782843,2.4081383,15.721341,0.89377034,17.750715,5.6386695,13.671762,-1.2590438,13.268412,11.201327,12.645502,2.154337,9.802572,-3.5887613,9.407315,-2.9743202,8.384524,-2.19183,7.686586
Back for More (TXT Ver.),The Name Chapter: FREEFALL,TOMORROW X TOGETHER,10/13/2023,162834,58,0.0156,0.735,0.938,0.0,0.235,-3.448,0.113,115.881,0.868,4,11,0,spotify:track:2AdzsePCqH6NUcMq7tYYmx,2023,0.34791926,0.45422107,0.42271498,0.30565518,0.36907312,0.33863363,0.4942234,0.38070807,0.37041432,0.4088458,0.3762949,0.444419,0.25778273,0.32447958,0.32101476,0.24596463,0.32792553,0.23996013,0.3391844,0.284478,0.2819822,0.305567,0.26048586,0.32051688,-5.4398913,81.89837,52.888153,33.05558,10.121208,27.320505,14.2847185,18.49674,7.350139,15.547393,12.856357,13.212133,-1.6890444,12.892963,8.537034,10.573164,-1.886266,10.356341,4.095924,10.1360235,-0.72679687,8.961868,0.18652268,9.008195,-0.8564404,9.385734
Bad Alive - English Version,Bad Alive (English Version),WayV,7/29/2020,229266,43,0.0017,0.667,0.84,0.000175,0.332,-3.363,0.0303,142.014,0.575,4,3,0,spotify:track:4h1V7NLdMV1JpuaJbJAA9t,2020,0.31460157,0.37663543,0.43761632,0.5486723,0.5237192,0.6028754,0.56719553,0.47325435,0.44761953,0.41083485,0.4564852,0.32871005,0.22652252,0.2559119,0.27259046,0.30456448,0.2867821,0.3222499,0.29714954,0.27872676,0.28759024,0.26004785,0.29643387,0.23025857,-30.514662,78.07418,66.3641,25.601007,3.9015584,29.014172,16.828695,15.034256,6.055196,15.9075165,9.553578,14.327419,2.4660227,12.0060835,8.372279,11.810384,-0.021444079,10.182719,11.370682,10.53322,2.2887654,9.361128,4.400239,9.289488,-0.45684534,8.527128
Bad Moon Rising,Green River (Expanded Edition),Creedence Clearwater Revival,8/3/1969,141600,82,0.0586,0.508,0.774,4.87e-06,0.063,-5.973,0.0321,178.946,0.942,4,2,1,spotify:track:20OFwXhEXf12DzwXmaV7fj,1969,0.30958596,0.5201063,0.72658545,0.4939189,0.44441214,0.3370647,0.4126145,0.28859234,0.27293402,0.43188408,0.27813292,0.33956438,0.21125372,0.26270044,0.3130817,0.24861978,0.30618346,0.26044756,0.29187635,0.24289176,0.18115948,0.29886052,0.19511499,0.26454574,-63.351498,110.00188,111.52322,28.796968,-22.157347,18.21296,30.514854,12.965008,12.496337,9.027207,4.9887404,8.085337,-5.6842546,8.629768,10.357092,6.6876903,-5.7994876,7.028756,3.6991982,7.743389,-3.922787,7.6668034,2.1897638,7.1876535,-0.8754339,6.2542334
Barracuda,Little Queen,Heart,5/14/1977,261933,74,0.015,0.548,0.691,0.106,0.144,-13.553,0.0369,137.145,0.667,4,4,0,spotify:track:4KfSdst7rW39C0sfhArdrz,1977,0.3300114,0.31984723,0.41469422,0.39899957,0.5931992,0.45405993,0.39595714,0.42350924,0.3668553,0.3804383,0.3208999,0.39388737,0.2534488,0.24267958,0.29764777,0.22670656,0.3386385,0.27496678,0.27650368,0.31095508,0.26228926,0.3199175,0.251243,0.2947257,-116.767685,59.562786,99.068985,30.68069,-13.813223,25.693316,18.747179,11.837638,15.550128,11.544566,5.3260574,9.532587,1.4946693,8.518828,4.7249293,8.117983,1.5014539,7.0828967,0.8370053,7.048753,-1.7544694,6.903174,4.3058977,7.234369,-3.0553336,7.085594
BBB,BXX,PURPLE KISS,3/19/2024,166053,46,0.158,0.822,0.673,0.0,0.53,-4.302,0.0787,94.038,0.759,4,5,1,spotify:track:1Xj89xyCM5Edza6AqTpRuB,2024,0.44668475,0.36826888,0.39959076,0.29462364,0.34724575,0.35529554,0.32094762,0.4005205,0.36526233,0.49989095,0.40943742,0.35325783,0.3593249,0.2899267,0.32470208,0.24610966,0.29726243,0.31120142,0.2677073,0.32633123,0.27000672,0.34263912,0.30757698,0.2930911,-48.765015,101.005905,62.08159,38.572422,-6.8195357,37.677094,15.582316,22.411955,2.7084894,18.579151,-0.69068223,17.093662,1.6777325,14.274814,0.77084094,13.882936,-2.7883325,12.699184,3.264861,12.139077,-10.426073,10.948594,-0.24860862,9.459045,-5.9549713,9.423219
Be The One,Be The One,Eli Brown,3/31/2023,169852,70,0.0053,0.651,0.932,0.156,0.104,-5.074,0.0419,135.98,0.578,4,0,1,spotify:track:1cQld05IcUDw3RCFt7uymW,2023,0.62328494,0.64304644,0.40215865,0.33282807,0.34895527,0.36520058,0.3179683,0.4330369,0.5161654,0.49090478,0.5731538,0.5153676,0.3042497,0.29867777,0.24417457,0.28139555,0.27860692,0.2915772,0.25624493,0.28221792,0.30050054,0.2971512,0.35200703,0.3034011,-38.33774,93.51135,60.167786,34.53426,5.253865,23.85558,9.531466,19.790548,-3.0879784,17.00075,9.657922,16.457506,-4.718827,16.235632,0.4078682,13.900425,-3.7606003,15.252453,1.4256909,12.196578,-4.447565,12.786935,-0.24042176,10.88379,-3.0250597,10.501837
Beat Freak (ft. lau.ra),Beat Freak (ft. lau.ra),Chris Lake,3/26/2021,214309,44,0.0123,0.886,0.694,0.44,0.13,-5.322,0.0448,126.018,0.962,4,9,0,spotify:track:4C2ohxfUodwGkMN67lxGbs,2021,0.6474842,0.5322613,0.45491844,0.42371055,0.43170986,0.51933986,0.48876917,0.4798076,0.53125566,0.58618534,0.6369995,0.6328383,0.297678,0.25199166,0.26387218,0.28915232,0.28357786,0.31338537,0.27285358,0.24605617,0.27498448,0.30980855,0.30416107,0.28535563,-49.757736,102.66595,76.004776,51.708076,31.863468,33.42345,32.319214,21.921362,5.9074945,15.409734,14.3825,14.553255,-0.8732988,11.836284,8.143067,10.414135,-5.917798,10.235309,4.0484524,8.871004,-2.1003053,7.6377974,2.7760959,7.2328954,-1.7523903,6.7339387
Beggin',Beggin',Chris Lake,4/20/2023,183397,70,0.161,0.801,0.691,0.298,0.119,-5.971,0.051,125.976,0.715,4,8,0,spotify:track:74nEGIzIefJhJ5qX7NeIAz,2023,0.30294535,0.3163439,0.42419165,0.5672306,0.3803192,0.34212846,0.35066956,0.403814,0.41620713,0.39765775,0.4497508,0.41940218,0.264623,0.28401533,0.30416033,0.35582867,0.29186472,0.3123876,0.29490843,0.3120721,0.33283445,0.30550465,0.29179204,0.32824454,-92.32066,105.64355,82.929886,46.023582,26.573061,36.470634,25.551237,19.786774,-0.22240989,17.197138,10.446073,16.076277,4.2528195,14.375157,-4.57361,15.482122,-4.362582,13.120109,1.5638622,11.447794,-8.382053,11.685949,0.5132696,10.766928,-4.8391557,10.726604
Bent,Bent,41,8/4/2023,170267,65,0.401,0.861,0.617,0.0,0.402,-7.381,0.291,124.053,0.258,4,2,1,spotify:track:6ulEymrJ2Azx1uo3YHSE5w,2023,0.44598287,0.4139613,0.41448757,0.44695476,0.5934212,0.5373091,0.45248502,0.4777877,0.39967772,0.43110847,0.39458722,0.41209325,0.3120795,0.2878504,0.27056295,0.27416646,0.3364,0.32826692,0.28965497,0.30986878,0.26772517,0.2971644,0.2712462,0.28061932,-107.16203,96.04801,109.13868,45.219715,8.191532,31.22172,11.697313,21.336899,5.3279552,18.500385,4.4377136,16.435734,2.489213,14.615835,4.3098574,12.548681,-2.973501,12.324953,8.1533785,11.343484,-1.3548892,10.102447,2.4448695,10.49177,0.6925309,9.144066
Best of You,In Your Honor,Foo Fighters,6/14/2005,255626,73,0.000769,0.366,0.94,9.42e-05,0.188,-5.119,0.0696,130.198,0.369,4,1,0,spotify:track:5FZxsHWIvUsmSK1IAvm2pp,2005,0.34467965,0.46027452,0.39276192,0.5081166,0.52723396,0.37235382,0.44899058,0.3465945,0.54709363,0.41223422,0.31401828,0.5113647,0.2137718,0.30156884,0.22957967,0.27353796,0.30774376,0.22359274,0.29707366,0.2150992,0.32326087,0.24844275,0.19274439,0.3013356,-24.02503,86.489235,89.7822,24.735004,-32.02273,23.231798,34.813725,15.072829,3.4953358,11.561586,-1.5195534,12.332877,-8.460629,10.085209,5.248397,10.997859,0.3467581,8.529693,3.5834293,9.457743,0.2862488,5.9512,2.3918753,8.190097,-5.896287,7.098435
"Better [from ""Fantasy.1""]","Better [from ""Fantasy.1""]",WOOGIE,5/20/2020,217800,0,0.581,0.663,0.424,0.0,0.0898,-6.338,0.0577,126.276,0.493,3,3,0,spotify:track:5rPIwbKsPvC1AMQJPs5mFc,2020,0.24306831,0.33340558,0.29530084,0.37647453,0.27058798,0.38278466,0.34918478,0.35043672,0.50222313,0.34924212,0.41376787,0.24273784,0.237062,0.3086615,0.26270518,0.34258115,0.23231305,0.31908643,0.3059615,0.2458875,0.37479213,0.25027364,0.34303957,0.23326907,-112.73465,118.28966,101.98343,51.816353,11.503175,28.043896,11.012706,17.38088,7.1680846,15.370961,5.0128584,13.1168375,-5.571214,12.470177,-2.4590049,10.867771,-12.610868,10.569616,10.784381,12.251524,-2.5912666,8.841143,-3.0579684,8.857374,-0.24711333,8.0499735
BHZ,Memphis Massacre 2,Duke Deuce,2/19/2020,227042,24,0.00548,0.579,0.807,0.0,0.311,-4.601,0.334,154.629,0.592,4,11,1,spotify:track:2XSBC73feDTlhB9wGGTv5R,2020,0.47998625,0.4735706,0.4567454,0.4865843,0.54987603,0.6029714,0.6251928,0.5409211,0.54963905,0.5494098,0.51237595,0.5101915,0.28611287,0.266145,0.24507667,0.2599776,0.3089745,0.31915635,0.29469126,0.27024823,0.28451663,0.28541273,0.26226145,0.27813572,-55.988457,82.543465,70.527214,29.959257,15.944504,27.645432,22.584227,19.870966,9.071714,17.377703,7.126146,14.444976,1.4173431,13.552563,18.818758,12.714089,-1.5908809,11.177036,8.163931,9.754256,2.1549559,10.6052885,7.889048,9.787757,3.6836388,8.440703
Big Dawgs,Big Dawgs,Hanumankind,7/9/2024,190666,90,0.0235,0.464,0.745,0.0,0.363,-3.202,0.161,180.098,0.262,4,4,0,spotify:track:0OA00aPt3BV10qeMIs3meW,2024,0.4679001,0.47359905,0.49025896,0.50805116,0.53631485,0.52556634,0.5349834,0.5214111,0.54662716,0.5529578,0.5271509,0.52570444,0.25966364,0.26688272,0.27373588,0.27265283,0.28098035,0.27715912,0.2760522,0.2638281,0.2841515,0.28957725,0.27274388,0.2816289,-38.584946,86.00952,77.15824,27.671469,-0.6781262,28.76261,16.422483,16.46391,10.827577,15.928973,6.9211564,12.780588,1.398912,10.568085,9.47524,9.631106,1.7238693,9.794971,5.4511275,9.323153,3.1135333,9.621721,7.116066,7.9175906,3.2137866,8.539981
Billie (loving arms),Billie (loving arms),Fred again..,8/31/2021,217265,55,0.0561,0.648,0.775,0.0,0.444,-4.798,0.0694,128.072,0.371,4,5,1,spotify:track:46E2xeKBLrxS8hJ37Gq35G,2021,0.4467574,0.35130885,0.45900717,0.3653269,0.309649,0.50587416,0.37006876,0.39144456,0.3496966,0.4383164,0.5034953,0.36473897,0.3436769,0.2665468,0.3327154,0.2949519,0.23162451,0.34510717,0.25655526,0.29759982,0.2631823,0.29669097,0.30983177,0.24443635,-24.150375,62.019844,81.242,33.516083,-15.165567,23.806105,10.600767,16.553413,-8.420657,16.944094,3.2359076,15.844146,-13.129417,15.2243805,2.7642844,11.725034,-11.320834,13.076903,4.944466,10.443767,-0.4836454,10.549507,-1.307585,10.733215,-6.165818,10.198332
Bitter Sweet Symphony - Remastered 2016,Urban Hymns (Remastered 2016),The Verve,9/29/1997,357266,79,0.0335,0.356,0.917,0.0,0.406,-6.006,0.0479,171.176,0.518,4,9,1,spotify:track:57iDDD9N9tTWe75x6qhStw,1997,0.30168873,0.35168946,0.35173014,0.38903975,0.6281256,0.32484004,0.30653247,0.28323466,0.4775109,0.49390662,0.37556964,0.49323824,0.21777076,0.2778458,0.2517763,0.20838453,0.31154928,0.21285607,0.26929405,0.20790106,0.279229,0.3146903,0.23778273,0.3249526,-31.484491,89.17297,91.54145,21.081408,-12.984863,19.125353,32.519333,13.550807,-0.6551813,10.06437,8.506673,8.609682,-5.330752,7.2794576,9.245497,8.553357,-7.0355983,6.3948636,4.775916,7.609015,-7.600022,6.731174,3.521149,7.6805453,-3.31298,6.2318907
Bittersweet Goodbye - Tiësto’s Hardcore Remix,Bittersweet Goodbye (Tiësto’s Hardcore Remix),Issey Cross,8/18/2023,158723,58,0.118,0.437,0.898,0.00143,0.386,-2.252,0.0557,173.888,0.167,4,9,1,spotify:track:4UWDgSvethiugRKFdbaiik,2023,0.25026557,0.3345558,0.28341866,0.27735895,0.39310628,0.22332022,0.2906002,0.25353953,0.4481434,0.552581,0.28127444,0.35702407,0.21778099,0.30129844,0.28287992,0.2234116,0.32136464,0.1945897,0.2885067,0.21763322,0.3164769,0.3721995,0.2233118,0.3450202,-3.4696388,82.287025,60.836777,29.654484,-19.930557,33.297153,10.652749,18.009407,-4.963833,14.983987,0.5222813,15.213351,-8.200336,12.501299,-0.32476044,11.744817,-8.048243,10.065579,-0.37403026,10.214837,-11.479782,11.664726,-2.7690642,10.961192,-7.2254653,10.636372
Black Dog - Remaster,Led Zeppelin IV (Deluxe Edition),Led Zeppelin,11/8/1971,295386,70,0.396,0.437,0.864,0.0314,0.242,-7.842,0.0904,81.394,0.749,4,4,0,spotify:track:3qT4bUD1MaWpGrTwcvguhb,1971,0.40775448,0.40648672,0.32288864,0.30489153,0.50165296,0.29718626,0.297253,0.40197146,0.38067114,0.4957824,0.33459815,0.34410527,0.30868715,0.29157165,0.29466176,0.24104498,0.3372793,0.22525376,0.2773207,0.3123243,0.25947377,0.33852875,0.24950752,0.28322202,-88.86086,113.01162,97.689384,34.836166,-25.818537,21.482973,16.406027,14.587496,-11.715898,12.9424305,10.814742,9.041096,-4.033658,11.241813,2.3803453,8.54539,-7.3441386,9.039308,1.1146148,7.8102107,-4.2756724,7.999134,-0.8946017,6.7662454,-3.6250737,8.128253
Black Eye,Black Eye,VERNON,12/23/2022,160280,54,0.0388,0.598,0.799,0.0,0.0877,-3.835,0.0404,89.919,0.62,4,1,1,spotify:track:0aW2wxU16UTuwohjldJ5v0,2022,0.42863452,0.51900315,0.3568423,0.42457736,0.30841,0.3641574,0.37863737,0.36857742,0.43434566,0.31406736,0.28963226,0.28888586,0.2988287,0.35060042,0.25200447,0.33862767,0.23161407,0.30324847,0.33498916,0.28683224,0.32100186,0.24808913,0.26767126,0.24549478,-51.78596,146.43895,75.51566,30.761116,5.910497,17.11171,17.60167,14.061951,11.234947,12.251705,7.390533,8.530869,-2.469294,8.572737,6.69023,8.697488,-2.7837903,7.1883345,1.4452167,6.9601736,-0.69429886,7.162167,1.1823497,6.7444553,-2.9530563,7.0562897
Black Hole Sun,Superunknown (Deluxe Edition),Soundgarden,3/9/1994,318586,77,0.000217,0.35,0.828,0.000161,0.0774,-5.373,0.041,105.435,0.147,4,6,1,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,1994,0.4219054,0.3875832,0.34915316,0.4999846,0.3331166,0.35305214,0.36950675,0.4145625,0.5204304,0.41517183,0.5073559,0.47445673,0.28144377,0.28431833,0.24079396,0.330993,0.2186107,0.27121934,0.2671559,0.27037463,0.31651706,0.25113794,0.30559292,0.3047807,-18.758785,85.67976,79.03758,29.252224,-7.5418897,20.457256,30.306492,16.011396,2.4435236,10.821999,10.8888,8.793511,-0.63474226,8.631438,16.391817,10.206731,0.021416802,8.000251,8.076061,8.088553,-2.482326,7.0693808,3.5506332,8.084999,-2.380504,8.315237
Black Magic Woman - Single Version,Santana's Greatest Hits,Santana,7/1/1994,196466,69,0.676,0.489,0.349,0.0789,0.0866,-14.295,0.0323,124.348,0.622,4,2,0,spotify:track:4YMQXzscifAREG0a7KNGhB,1994,0.33873525,0.32311252,0.4593509,0.33945277,0.28157246,0.33845532,0.2711398,0.28521878,0.29270592,0.42225227,0.2794151,0.18913274,0.34815624,0.26592037,0.37785584,0.2689967,0.28246433,0.31789988,0.25520995,0.32120728,0.26519766,0.3581154,0.24886715,0.19491038,-181.21071,85.61683,110.74845,32.081257,9.543054,22.968283,36.747875,14.826812,3.8916233,13.006876,13.242851,11.014466,-0.46731868,11.266316,5.005655,8.586008,-5.8468647,8.143949,-0.008398139,9.708152,0.37554637,9.417905,0.8022941,8.695214,-4.559075,9.992082
blah blah blah,blah blah blah,Reiley,4/15/2022,157690,25,0.0431,0.759,0.926,0.0,0.19,-4.729,0.0611,122.009,0.825,4,10,0,spotify:track:14DUyQybUWcWgZAxmVnWUJ,2022,0.33403325,0.35667726,0.31172466,0.41611066,0.36709112,0.5921219,0.5878133,0.37117958,0.35901034,0.3771961,0.436737,0.32611004,0.2431325,0.27327526,0.22463837,0.32319424,0.22865915,0.31366524,0.33391085,0.2561339,0.30533352,0.28858513,0.3176796,0.25447407,-26.437256,91.867805,81.93874,34.013817,11.119823,25.82043,11.136368,16.5405,6.8747573,14.349023,6.856893,13.857416,3.1768627,13.284338,4.832074,11.48582,-3.2333853,10.5977545,9.696383,10.235303,1.4120054,9.728282,3.2792926,9.136322,0.41192985,7.820639
Blame (feat. John Newman),Motion,Calvin Harris,10/31/2014,212960,80,0.0287,0.414,0.857,0.00574,0.343,-4.078,0.0808,128.024,0.348,4,0,0,spotify:track:07nH4ifBxUB4lZcsf44Brn,2014,0.52031714,0.36403036,0.43844044,0.40835178,0.3113295,0.42312974,0.3551914,0.491793,0.34030548,0.3636021,0.4496951,0.36603943,0.340254,0.23847099,0.28326645,0.3036115,0.21767777,0.32052824,0.22911993,0.3320362,0.25969276,0.27671334,0.32147753,0.23301151,-31.636356,116.15618,90.75073,34.68938,-12.641167,20.073797,13.903462,15.459022,2.7702248,12.138657,7.9768615,11.698631,2.8681135,9.342407,4.6589546,10.215985,-2.496375,8.715386,2.1952326,8.163986,-4.855437,8.3058195,3.466415,7.264804,-1.8006935,7.102913
bleach,bleach,JUNO,8/22/2024,183333,30,0.0555,0.782,0.778,3.4e-05,0.147,-5.364,0.0408,126.02,0.789,4,1,1,spotify:track:5a6ruNQC3YxlNGtwUOcaBH,2024,0.37260646,0.46567467,0.33334184,0.43472967,0.37425137,0.5418506,0.42716405,0.37284383,0.41199756,0.31755525,0.34585965,0.2584724,0.27986577,0.34019998,0.23770767,0.33363047,0.24978429,0.3434062,0.31387103,0.27327394,0.30340424,0.23914768,0.29528075,0.21548061,-42.90596,93.52808,81.12712,37.89454,1.2470249,23.914808,21.147488,14.624079,2.9201615,12.560685,3.1598856,14.151887,3.7785468,10.58948,-1.2282265,12.60739,-0.14436282,10.031898,4.447407,9.220979,-5.509218,9.031385,1.7165743,7.8191667,-3.2624843,7.9179597
Blueberry Faygo,Blueberry Faygo,Lil Mosey,2/7/2020,162546,49,0.207,0.798,0.544,0.0,0.126,-8.112,0.0383,98.997,0.327,4,0,1,spotify:track:67mqtupEG49a5TmGgyO6Xc,2020,0.44021606,0.38044757,0.47870386,0.40111175,0.46388286,0.5133891,0.47071695,0.62395126,0.47127587,0.5260182,0.38498947,0.35618126,0.30187166,0.24483003,0.3166351,0.25260323,0.29499808,0.3094218,0.24762286,0.30301872,0.2576289,0.322103,0.24369659,0.22342822,-133.22649,119.828224,104.50602,35.629208,28.712198,36.175205,4.0900316,30.33839,20.34176,18.856396,5.3547683,15.768472,1.4102961,12.945578,8.737884,14.495751,-6.4981885,10.53674,2.8031247,14.717312,-8.653506,11.240781,3.4911313,14.774351,0.8909312,12.880989
Bonnie & Clyde,A Page,YUQI,5/13/2021,174639,55,0.204,0.682,0.811,0.0,0.0928,-4.77,0.038,137.873,0.806,4,5,0,spotify:track:21aIsunB7PfZI0vlIoaJPh,2021,0.51259625,0.39651734,0.28342488,0.26403677,0.29339004,0.4664329,0.2873635,0.3599098,0.35168684,0.27021694,0.36401522,0.3352277,0.34992358,0.31292853,0.2647452,0.27554628,0.24486198,0.3655937,0.22411536,0.31997073,0.29548776,0.22625735,0.34343424,0.25220314,-56.488937,101.10727,92.547,30.746586,23.678051,24.074316,9.7053995,16.593496,17.125902,13.726247,1.0898381,14.402025,8.779924,11.637792,2.22316,10.8793335,3.4416924,8.92453,6.6596527,10.477471,-5.2282395,9.04229,1.8500708,8.304609,-4.0850186,10.081155
